store_id,product_id,date,units_sold,units_restocked,ending_inventory,units_short
Store_2,Product_44,2024-04-05,6,0,1640,0
Store_2,Product_44,2024-04-06,2,0,1638,0
Store_2,Product_44,2024-04-07,5,53,1686,0
Store_2,Product_44,2024-04-08,4,0,1682,0
Store_2,Product_44,2024-04-09,1,80,1761,0
Store_2,Product_44,2024-04-10,12,38,1787,0
Store_2,Product_44,2024-04-11,3,36,1820,0
Store_2,Product_44,2024-04-12,5,0,1815,0
Store_2,Product_44,2024-04-13,4,0,1811,0
Store_2,Product_44,2024-04-14,8,0,1803,0
Store_2,Product_44,2024-04-15,5,0,1798,0
Store_2,Product_44,2024-04-16,4,0,1794,0
Store_2,Product_44,2024-04-17,5,42,1831,0
Store_2,Product_44,2024-04-18,2,0,1829,0
Store_2,Product_44,2024-04-19,2,0,1827,0
Store_2,Product_44,2024-04-20,3,73,1897,0
Store_2,Product_44,2024-04-21,8,0,1889,0
Store_2,Product_44,2024-04-22,6,0,1883,0
Store_2,Product_44,2024-04-23,2,59,1940,0
Store_2,Product_44,2024-04-24,6,0,1934,0
Store_2,Product_44,2024-04-25,9,0,1925,0
Store_2,Product_44,2024-04-26,6,0,1919,0
Store_2,Product_44,2024-04-27,7,0,1912,0
Store_2,Product_44,2024-04-28,3,0,1909,0
Store_2,Product_44,2024-04-29,4,0,1905,0
Store_2,Product_44,2024-04-30,1,18,1922,0
Store_2,Product_44,2024-05-01,7,44,1959,0
Store_2,Product_44,2024-05-02,6,0,1953,0
Store_2,Product_44,2024-05-03,3,0,1950,0
Store_2,Product_44,2024-05-04,5,41,1986,0
Store_2,Product_44,2024-05-05,5,0,1981,0
Store_2,Product_44,2024-05-06,3,0,1978,0
Store_2,Product_44,2024-05-07,8,0,1970,0
Store_2,Product_44,2024-05-08,5,0,1965,0
Store_2,Product_44,2024-05-09,2,0,1963,0
Store_2,Product_44,2024-05-10,6,64,2021,0
Store_2,Product_44,2024-05-11,3,0,2018,0
Store_2,Product_44,2024-05-12,8,26,2036,0
Store_2,Product_44,2024-05-13,12,0,2024,0
Store_2,Product_44,2024-05-14,1,36,2059,0
Store_2,Product_44,2024-05-15,6,0,2053,0
Store_2,Product_44,2024-05-16,5,31,2079,0
Store_2,Product_44,2024-05-17,6,0,2073,0
Store_2,Product_44,2024-05-18,6,0,2067,0
Store_2,Product_44,2024-05-19,1,0,2066,0
Store_2,Product_44,2024-05-20,5,19,2080,0
Store_2,Product_44,2024-05-21,2,0,2078,0
Store_2,Product_44,2024-05-22,8,43,2113,0
Store_2,Product_44,2024-05-23,3,0,2110,0
Store_2,Product_44,2024-05-24,2,0,2108,0
Store_2,Product_44,2024-05-25,2,0,2106,0
Store_2,Product_44,2024-05-26,2,0,2104,0
Store_2,Product_44,2024-05-27,6,86,2184,0
Store_2,Product_44,2024-05-28,7,33,2210,0
Store_2,Product_44,2024-05-29,6,0,2204,0
Store_2,Product_44,2024-05-30,5,0,2199,0
Store_2,Product_44,2024-05-31,4,0,2195,0
Store_2,Product_44,2024-06-01,4,0,2191,0
Store_2,Product_44,2024-06-02,8,0,2183,0
Store_2,Product_44,2024-06-03,8,0,2175,0
Store_2,Product_44,2024-06-04,2,0,2173,0
Store_2,Product_44,2024-06-05,5,0,2168,0
Store_2,Product_44,2024-06-06,3,0,2165,0
Store_2,Product_44,2024-06-07,5,0,2160,0
Store_2,Product_44,2024-06-08,3,0,2157,0
Store_2,Product_44,2024-06-09,6,0,2151,0
Store_2,Product_44,2024-06-10,2,42,2191,0
Store_2,Product_44,2024-06-11,10,0,2181,0
Store_2,Product_44,2024-06-12,6,76,2251,0
Store_2,Product_44,2024-06-13,6,0,2245,0
Store_2,Product_44,2024-06-14,3,0,2242,0
Store_2,Product_44,2024-06-15,8,0,2234,0
Store_2,Product_44,2024-06-16,5,0,2229,0
Store_2,Product_44,2024-06-17,8,0,2221,0
Store_2,Product_44,2024-06-18,6,0,2215,0
Store_2,Product_44,2024-06-19,7,0,2208,0
Store_2,Product_44,2024-06-20,5,38,2241,0
Store_2,Product_44,2024-06-21,2,98,2337,0
Store_2,Product_44,2024-06-22,5,0,2332,0
Store_2,Product_44,2024-06-23,3,0,2329,0
Store_2,Product_44,2024-06-24,6,0,2323,0
Store_2,Product_44,2024-06-25,3,0,2320,0
Store_2,Product_44,2024-06-26,2,0,2318,0
Store_2,Product_44,2024-06-27,5,0,2313,0
Store_2,Product_44,2024-06-28,7,0,2306,0
Store_2,Product_44,2024-06-29,5,0,2301,0
Store_2,Product_44,2024-06-30,2,26,2325,0
Store_2,Product_44,2024-07-01,3,0,2322,0
Store_2,Product_44,2024-07-02,6,0,2316,0
Store_2,Product_44,2024-07-03,10,0,2306,0
Store_2,Product_44,2024-07-04,8,0,2298,0
Store_2,Product_44,2024-07-05,9,0,2289,0
Store_2,Product_44,2024-07-06,5,0,2284,0
Store_2,Product_44,2024-07-07,2,0,2282,0
Store_2,Product_44,2024-07-08,7,0,2275,0
Store_2,Product_44,2024-07-09,4,57,2328,0
Store_2,Product_44,2024-07-10,4,0,2324,0
Store_2,Product_44,2024-07-11,3,0,2321,0
Store_2,Product_44,2024-07-12,8,24,2337,0
Store_2,Product_44,2024-07-13,6,77,2408,0
Store_2,Product_44,2024-07-14,4,29,2433,0
Store_2,Product_44,2024-07-15,4,18,2447,0
Store_2,Product_44,2024-07-16,2,0,2445,0
Store_2,Product_44,2024-07-17,2,26,2469,0
Store_2,Product_44,2024-07-18,1,0,2468,0
Store_2,Product_44,2024-07-19,7,0,2461,0
Store_2,Product_44,2024-07-20,7,0,2454,0
Store_2,Product_44,2024-07-21,5,0,2449,0
Store_2,Product_44,2024-07-22,6,13,2456,0
Store_2,Product_44,2024-07-23,0,0,2456,0
Store_2,Product_44,2024-07-24,4,63,2515,0
Store_2,Product_44,2024-07-25,1,0,2514,0
Store_2,Product_44,2024-07-26,6,0,2508,0
Store_2,Product_44,2024-07-27,9,0,2499,0
Store_2,Product_44,2024-07-28,3,0,2496,0
Store_2,Product_44,2024-07-29,11,0,2485,0
Store_2,Product_44,2024-07-30,4,75,2556,0
Store_2,Product_44,2024-07-31,4,0,2552,0
Store_2,Product_44,2024-08-01,5,0,2547,0
Store_2,Product_44,2024-08-02,6,94,2635,0
Store_2,Product_44,2024-08-03,5,0,2630,0
Store_2,Product_44,2024-08-04,4,17,2643,0
Store_2,Product_44,2024-08-05,4,23,2662,0
Store_2,Product_44,2024-08-06,8,0,2654,0
Store_2,Product_44,2024-08-07,5,0,2649,0
Store_2,Product_44,2024-08-08,7,0,2642,0
Store_2,Product_44,2024-08-09,7,94,2729,0
Store_2,Product_44,2024-08-10,5,0,2724,0
Store_2,Product_44,2024-08-11,4,38,2758,0
Store_2,Product_44,2024-08-12,5,0,2753,0
Store_2,Product_44,2024-08-13,9,0,2744,0
Store_2,Product_44,2024-08-14,5,0,2739,0
Store_2,Product_44,2024-08-15,6,0,2733,0
Store_2,Product_44,2024-08-16,8,0,2725,0
Store_2,Product_44,2024-08-17,3,0,2722,0
Store_2,Product_44,2024-08-18,3,0,2719,0
Store_2,Product_44,2024-08-19,5,0,2714,0
Store_2,Product_44,2024-08-20,6,74,2782,0
Store_2,Product_44,2024-08-21,6,0,2776,0
Store_2,Product_44,2024-08-22,7,0,2769,0
Store_2,Product_44,2024-08-23,5,0,2764,0
Store_2,Product_44,2024-08-24,2,0,2762,0
Store_2,Product_44,2024-08-25,5,58,2815,0
Store_2,Product_44,2024-08-26,3,0,2812,0
Store_2,Product_44,2024-08-27,3,0,2809,0
Store_2,Product_44,2024-08-28,4,0,2805,0
Store_2,Product_44,2024-08-29,4,26,2827,0
Store_2,Product_44,2024-08-30,6,0,2821,0
Store_2,Product_44,2024-08-31,3,0,2818,0
Store_2,Product_44,2024-09-01,6,43,2855,0
Store_2,Product_44,2024-09-02,1,91,2945,0
Store_2,Product_44,2024-09-03,5,73,3013,0
Store_2,Product_44,2024-09-04,5,0,3008,0
Store_2,Product_44,2024-09-05,7,91,3092,0
Store_2,Product_44,2024-09-06,7,0,3085,0
Store_2,Product_44,2024-09-07,5,97,3177,0
Store_2,Product_44,2024-09-08,4,0,3173,0
Store_2,Product_44,2024-09-09,4,0,3169,0
Store_2,Product_44,2024-09-10,9,92,3252,0
Store_2,Product_44,2024-09-11,4,0,3248,0
Store_2,Product_44,2024-09-12,4,0,3244,0
Store_2,Product_44,2024-09-13,7,0,3237,0
Store_2,Product_44,2024-09-14,7,0,3230,0
Store_2,Product_44,2024-09-15,0,81,3311,0
Store_2,Product_44,2024-09-16,8,96,3399,0
Store_2,Product_44,2024-09-17,7,0,3392,0
Store_2,Product_44,2024-09-18,6,0,3386,0
Store_2,Product_44,2024-09-19,6,0,3380,0
Store_2,Product_44,2024-09-20,5,40,3415,0
Store_2,Product_44,2024-09-21,3,98,3510,0
Store_2,Product_44,2024-09-22,10,24,3524,0
Store_2,Product_44,2024-09-23,3,0,3521,0
Store_2,Product_44,2024-09-24,3,0,3518,0
Store_2,Product_44,2024-09-25,5,0,3513,0
Store_2,Product_44,2024-09-26,4,0,3509,0
Store_2,Product_44,2024-09-27,3,73,3579,0
Store_2,Product_44,2024-09-28,5,0,3574,0
Store_2,Product_44,2024-09-29,4,0,3570,0
Store_2,Product_44,2024-09-30,3,0,3567,0
Store_2,Product_44,2024-10-01,7,0,3560,0
Store_2,Product_44,2024-10-02,5,0,3555,0
Store_2,Product_44,2024-10-03,3,0,3552,0
Store_2,Product_44,2024-10-04,4,0,3548,0
Store_2,Product_44,2024-10-05,3,0,3545,0
Store_2,Product_44,2024-10-06,4,0,3541,0
Store_2,Product_44,2024-10-07,2,0,3539,0
Store_2,Product_44,2024-10-08,4,67,3602,0
Store_2,Product_44,2024-10-09,5,80,3677,0
Store_2,Product_44,2024-10-10,2,48,3723,0
Store_2,Product_44,2024-10-11,2,60,3781,0
Store_2,Product_44,2024-10-12,3,0,3778,0
Store_2,Product_44,2024-10-13,5,0,3773,0
Store_2,Product_44,2024-10-14,6,0,3767,0
Store_2,Product_44,2024-10-15,1,0,3766,0
Store_2,Product_44,2024-10-16,7,0,3759,0
Store_2,Product_44,2024-10-17,3,0,3756,0
Store_2,Product_44,2024-10-18,2,0,3754,0
Store_2,Product_44,2024-10-19,3,16,3767,0
Store_2,Product_44,2024-10-20,4,0,3763,0
Store_2,Product_44,2024-10-21,8,0,3755,0
Store_2,Product_44,2024-10-22,7,0,3748,0
Store_2,Product_44,2024-10-23,9,0,3739,0
Store_2,Product_44,2024-10-24,6,0,3733,0
Store_2,Product_44,2024-10-25,5,0,3728,0
Store_2,Product_44,2024-10-26,3,0,3725,0
Store_2,Product_44,2024-10-27,0,94,3819,0
Store_2,Product_44,2024-10-28,5,0,3814,0
Store_2,Product_44,2024-10-29,6,31,3839,0
Store_2,Product_44,2024-10-30,3,81,3917,0
Store_2,Product_44,2024-10-31,3,0,3914,0
Store_2,Product_44,2024-11-01,4,48,3958,0
Store_2,Product_44,2024-11-02,6,92,4044,0
Store_2,Product_44,2024-11-03,4,0,4040,0
Store_2,Product_44,2024-11-04,8,0,4032,0
Store_2,Product_44,2024-11-05,6,0,4026,0
Store_2,Product_44,2024-11-06,10,0,4016,0
Store_2,Product_44,2024-11-07,6,28,4038,0
Store_2,Product_44,2024-11-08,9,26,4055,0
Store_2,Product_44,2024-11-09,3,0,4052,0
Store_2,Product_44,2024-11-10,8,0,4044,0
Store_2,Product_44,2024-11-11,7,96,4133,0
Store_2,Product_44,2024-11-12,5,0,4128,0
Store_2,Product_44,2024-11-13,7,0,4121,0
Store_2,Product_44,2024-11-14,4,0,4117,0
Store_2,Product_44,2024-11-15,5,28,4140,0
Store_2,Product_44,2024-11-16,6,0,4134,0
Store_2,Product_44,2024-11-17,5,0,4129,0
Store_2,Product_44,2024-11-18,1,83,4211,0
Store_2,Product_44,2024-11-19,7,0,4204,0
Store_2,Product_44,2024-11-20,3,59,4260,0
Store_2,Product_44,2024-11-21,6,20,4274,0
Store_2,Product_44,2024-11-22,5,0,4269,0
Store_2,Product_44,2024-11-23,6,81,4344,0
Store_2,Product_44,2024-11-24,7,0,4337,0
Store_2,Product_44,2024-11-25,9,11,4339,0
Store_2,Product_44,2024-11-26,6,0,4333,0
Store_2,Product_44,2024-11-27,8,55,4380,0
Store_2,Product_44,2024-11-28,4,24,4400,0
Store_2,Product_44,2024-11-29,3,0,4397,0
Store_2,Product_44,2024-11-30,6,0,4391,0
Store_2,Product_44,2024-12-01,3,0,4388,0
Store_2,Product_44,2024-12-02,1,0,4387,0
Store_2,Product_44,2024-12-03,9,87,4465,0
Store_2,Product_44,2024-12-04,5,0,4460,0
Store_2,Product_44,2024-12-05,1,0,4459,0
Store_2,Product_44,2024-12-06,1,0,4458,0
Store_2,Product_44,2024-12-07,5,0,4453,0
Store_2,Product_44,2024-12-08,2,0,4451,0
Store_2,Product_44,2024-12-09,1,0,4450,0
Store_2,Product_44,2024-12-10,7,0,4443,0
Store_2,Product_44,2024-12-11,7,0,4436,0
Store_2,Product_44,2024-12-12,2,0,4434,0
Store_2,Product_44,2024-12-13,5,0,4429,0
Store_2,Product_44,2024-12-14,5,44,4468,0
Store_2,Product_44,2024-12-15,4,0,4464,0
Store_2,Product_44,2024-12-16,2,37,4499,0
Store_2,Product_44,2024-12-17,5,0,4494,0
Store_2,Product_44,2024-12-18,9,75,4560,0
Store_2,Product_44,2024-12-19,5,0,4555,0
Store_2,Product_44,2024-12-20,10,0,4545,0
Store_2,Product_44,2024-12-21,10,0,4535,0
Store_2,Product_44,2024-12-22,6,48,4577,0
Store_2,Product_44,2024-12-23,2,24,4599,0
Store_2,Product_44,2024-12-24,10,28,4617,0
Store_2,Product_44,2024-12-25,2,0,4615,0
Store_2,Product_44,2024-12-26,5,25,4635,0
Store_2,Product_44,2024-12-27,2,0,4633,0
Store_2,Product_44,2024-12-28,7,0,4626,0
Store_2,Product_44,2024-12-29,7,0,4619,0
Store_2,Product_44,2024-12-30,4,45,4660,0
Store_2,Product_45,2024-01-01,5,0,112,0
Store_2,Product_45,2024-01-02,4,0,108,0
Store_2,Product_45,2024-01-03,5,0,103,0
Store_2,Product_45,2024-01-04,7,0,96,0
Store_2,Product_45,2024-01-05,5,0,91,0
Store_2,Product_45,2024-01-06,11,0,80,0
Store_2,Product_45,2024-01-07,3,0,77,0
Store_2,Product_45,2024-01-08,2,0,75,0
Store_2,Product_45,2024-01-09,5,0,70,0
Store_2,Product_45,2024-01-10,4,12,78,0
Store_2,Product_45,2024-01-11,9,0,69,0
Store_2,Product_45,2024-01-12,4,0,65,0
Store_2,Product_45,2024-01-13,4,0,61,0
Store_2,Product_45,2024-01-14,3,0,58,0
Store_2,Product_45,2024-01-15,8,0,50,0
Store_2,Product_45,2024-01-16,6,0,44,0
Store_2,Product_45,2024-01-17,3,55,96,0
Store_2,Product_45,2024-01-18,8,0,88,0
Store_2,Product_45,2024-01-19,7,96,177,0
Store_2,Product_45,2024-01-20,3,0,174,0
Store_2,Product_45,2024-01-21,5,21,190,0
Store_2,Product_45,2024-01-22,4,0,186,0
Store_2,Product_45,2024-01-23,3,85,268,0
Store_2,Product_45,2024-01-24,6,92,354,0
Store_2,Product_45,2024-01-25,6,0,348,0
Store_2,Product_45,2024-01-26,2,58,404,0
Store_2,Product_45,2024-01-27,3,0,401,0
Store_2,Product_45,2024-01-28,2,0,399,0
Store_2,Product_45,2024-01-29,7,64,456,0
Store_2,Product_45,2024-01-30,4,0,452,0
Store_2,Product_45,2024-01-31,7,0,445,0
Store_2,Product_45,2024-02-01,4,0,441,0
Store_2,Product_45,2024-02-02,3,0,438,0
Store_2,Product_45,2024-02-03,4,87,521,0
Store_2,Product_45,2024-02-04,4,24,541,0
Store_2,Product_45,2024-02-05,5,0,536,0
Store_2,Product_45,2024-02-06,7,66,595,0
Store_2,Product_45,2024-02-07,4,0,591,0
Store_2,Product_45,2024-02-08,9,0,582,0
Store_2,Product_45,2024-02-09,2,0,580,0
Store_2,Product_45,2024-02-10,3,33,610,0
Store_2,Product_45,2024-02-11,5,0,605,0
Store_2,Product_45,2024-02-12,8,0,597,0
Store_2,Product_45,2024-02-13,6,64,655,0
Store_2,Product_45,2024-02-14,8,14,661,0
Store_2,Product_45,2024-02-15,6,71,726,0
Store_2,Product_45,2024-02-16,6,55,775,0
Store_2,Product_45,2024-02-17,5,36,806,0
Store_2,Product_45,2024-02-18,4,84,886,0
Store_2,Product_45,2024-02-19,4,44,926,0
Store_2,Product_45,2024-02-20,5,0,921,0
Store_2,Product_45,2024-02-21,5,0,916,0
Store_2,Product_45,2024-02-22,2,0,914,0
Store_2,Product_45,2024-02-23,6,0,908,0
Store_2,Product_45,2024-02-24,9,0,899,0
Store_2,Product_45,2024-02-25,1,14,912,0
Store_2,Product_45,2024-02-26,5,62,969,0
Store_2,Product_45,2024-02-27,2,0,967,0
Store_2,Product_45,2024-02-28,1,0,966,0
Store_2,Product_45,2024-02-29,5,0,961,0
Store_2,Product_45,2024-03-01,6,0,955,0
Store_2,Product_45,2024-03-02,7,0,948,0
Store_2,Product_45,2024-03-03,2,0,946,0
Store_2,Product_45,2024-03-04,5,0,941,0
Store_2,Product_45,2024-03-05,7,0,934,0
Store_2,Product_45,2024-03-06,4,0,930,0
Store_2,Product_45,2024-03-07,3,0,927,0
Store_2,Product_45,2024-03-08,6,0,921,0
Store_2,Product_45,2024-03-09,8,74,987,0
Store_2,Product_45,2024-03-10,6,0,981,0
Store_2,Product_45,2024-03-11,6,0,975,0
Store_2,Product_45,2024-03-12,5,92,1062,0
Store_2,Product_45,2024-03-13,3,0,1059,0
Store_2,Product_45,2024-03-14,4,0,1055,0
Store_2,Product_45,2024-03-15,0,0,1055,0
Store_2,Product_45,2024-03-16,6,25,1074,0
Store_2,Product_45,2024-03-17,7,0,1067,0
Store_2,Product_45,2024-03-18,8,0,1059,0
Store_2,Product_45,2024-03-19,5,0,1054,0
Store_2,Product_45,2024-03-20,7,0,1047,0
Store_2,Product_45,2024-03-21,4,0,1043,0
Store_2,Product_45,2024-03-22,1,0,1042,0
Store_2,Product_45,2024-03-23,3,0,1039,0
Store_2,Product_45,2024-03-24,7,0,1032,0
Store_2,Product_45,2024-03-25,2,21,1051,0
Store_2,Product_45,2024-03-26,3,0,1048,0
Store_2,Product_45,2024-03-27,4,25,1069,0
Store_2,Product_45,2024-03-28,7,0,1062,0
Store_2,Product_45,2024-03-29,10,98,1150,0
Store_2,Product_45,2024-03-30,9,81,1222,0
Store_2,Product_45,2024-03-31,6,44,1260,0
Store_2,Product_45,2024-04-01,3,0,1257,0
Store_2,Product_45,2024-04-02,5,59,1311,0
Store_2,Product_45,2024-04-03,5,0,1306,0
Store_2,Product_45,2024-04-04,7,0,1299,0
Store_2,Product_45,2024-04-05,7,0,1292,0
Store_2,Product_45,2024-04-06,9,0,1283,0
Store_2,Product_45,2024-04-07,6,40,1317,0
Store_2,Product_45,2024-04-08,4,0,1313,0
Store_2,Product_45,2024-04-09,6,33,1340,0
Store_2,Product_45,2024-04-10,1,0,1339,0
Store_2,Product_45,2024-04-11,7,0,1332,0
Store_2,Product_45,2024-04-12,6,64,1390,0
Store_2,Product_45,2024-04-13,7,0,1383,0
Store_2,Product_45,2024-04-14,4,0,1379,0
Store_2,Product_45,2024-04-15,9,0,1370,0
Store_2,Product_45,2024-04-16,3,0,1367,0
Store_2,Product_45,2024-04-17,4,0,1363,0
Store_2,Product_45,2024-04-18,3,53,1413,0
Store_2,Product_45,2024-04-19,5,0,1408,0
Store_2,Product_45,2024-04-20,6,37,1439,0
Store_2,Product_45,2024-04-21,3,0,1436,0
Store_2,Product_45,2024-04-22,8,30,1458,0
Store_2,Product_45,2024-04-23,3,0,1455,0
Store_2,Product_45,2024-04-24,5,33,1483,0
Store_2,Product_45,2024-04-25,6,15,1492,0
Store_2,Product_45,2024-04-26,6,0,1486,0
Store_2,Product_45,2024-04-27,5,0,1481,0
Store_2,Product_45,2024-04-28,7,0,1474,0
Store_2,Product_45,2024-04-29,6,26,1494,0
Store_2,Product_45,2024-04-30,4,0,1490,0
Store_2,Product_45,2024-05-01,7,0,1483,0
Store_2,Product_45,2024-05-02,4,0,1479,0
Store_2,Product_45,2024-05-03,6,0,1473,0
Store_2,Product_45,2024-05-04,6,11,1478,0
Store_2,Product_45,2024-05-05,5,16,1489,0
Store_2,Product_45,2024-05-06,7,0,1482,0
Store_2,Product_45,2024-05-07,4,86,1564,0
Store_2,Product_45,2024-05-08,4,0,1560,0
Store_2,Product_45,2024-05-09,5,0,1555,0
Store_2,Product_45,2024-05-10,4,0,1551,0
Store_2,Product_45,2024-05-11,4,0,1547,0
Store_2,Product_45,2024-05-12,6,72,1613,0
Store_2,Product_45,2024-05-13,8,0,1605,0
Store_2,Product_45,2024-05-14,8,0,1597,0
Store_2,Product_45,2024-05-15,8,0,1589,0
Store_2,Product_45,2024-05-16,7,99,1681,0
Store_2,Product_45,2024-05-17,7,0,1674,0
Store_2,Product_45,2024-05-18,2,0,1672,0
Store_2,Product_45,2024-05-19,4,0,1668,0
Store_2,Product_45,2024-05-20,3,0,1665,0
Store_2,Product_45,2024-05-21,7,14,1672,0
Store_2,Product_45,2024-05-22,1,99,1770,0
Store_2,Product_45,2024-05-23,7,87,1850,0
Store_2,Product_45,2024-05-24,4,0,1846,0
Store_2,Product_45,2024-05-25,4,75,1917,0
Store_2,Product_45,2024-05-26,10,0,1907,0
Store_2,Product_45,2024-05-27,2,0,1905,0
Store_2,Product_45,2024-05-28,7,40,1938,0
Store_2,Product_45,2024-05-29,4,0,1934,0
Store_2,Product_45,2024-05-30,8,54,1980,0
Store_2,Product_45,2024-05-31,3,0,1977,0
Store_2,Product_45,2024-06-01,4,0,1973,0
Store_2,Product_45,2024-06-02,6,65,2032,0
Store_2,Product_45,2024-06-03,3,19,2048,0
Store_2,Product_45,2024-06-04,4,0,2044,0
Store_2,Product_45,2024-06-05,10,0,2034,0
Store_2,Product_45,2024-06-06,6,0,2028,0
Store_2,Product_45,2024-06-07,1,0,2027,0
Store_2,Product_45,2024-06-08,9,0,2018,0
Store_2,Product_45,2024-06-09,8,0,2010,0
Store_2,Product_45,2024-06-10,5,69,2074,0
Store_2,Product_45,2024-06-11,5,87,2156,0
Store_2,Product_45,2024-06-12,3,0,2153,0
Store_2,Product_45,2024-06-13,8,0,2145,0
Store_2,Product_45,2024-06-14,3,0,2142,0
Store_2,Product_45,2024-06-15,3,0,2139,0
Store_2,Product_45,2024-06-16,3,0,2136,0
Store_2,Product_45,2024-06-17,2,0,2134,0
Store_2,Product_45,2024-06-18,7,0,2127,0
Store_2,Product_45,2024-06-19,4,0,2123,0
Store_2,Product_45,2024-06-20,5,82,2200,0
Store_2,Product_45,2024-06-21,8,0,2192,0
Store_2,Product_45,2024-06-22,4,0,2188,0
Store_2,Product_45,2024-06-23,10,0,2178,0
Store_2,Product_45,2024-06-24,2,0,2176,0
Store_2,Product_45,2024-06-25,2,47,2221,0
Store_2,Product_45,2024-06-26,3,0,2218,0
Store_2,Product_45,2024-06-27,6,0,2212,0
Store_2,Product_45,2024-06-28,7,0,2205,0
Store_2,Product_45,2024-06-29,5,0,2200,0
Store_2,Product_45,2024-06-30,7,19,2212,0
Store_2,Product_45,2024-07-01,16,55,2251,0
Store_2,Product_45,2024-07-02,2,0,2249,0
Store_2,Product_45,2024-07-03,3,33,2279,0
Store_2,Product_45,2024-07-04,4,44,2319,0
Store_2,Product_45,2024-07-05,5,0,2314,0
Store_2,Product_45,2024-07-06,3,0,2311,0
Store_2,Product_45,2024-07-07,5,0,2306,0
Store_2,Product_45,2024-07-08,7,0,2299,0
Store_2,Product_45,2024-07-09,4,0,2295,0
Store_2,Product_45,2024-07-10,3,0,2292,0
Store_2,Product_45,2024-07-11,2,0,2290,0
Store_2,Product_45,2024-07-12,6,0,2284,0
Store_2,Product_45,2024-07-13,4,0,2280,0
Store_2,Product_45,2024-07-14,2,0,2278,0
Store_2,Product_45,2024-07-15,2,0,2276,0
Store_2,Product_45,2024-07-16,2,0,2274,0
Store_2,Product_45,2024-07-17,2,0,2272,0
Store_2,Product_45,2024-07-18,4,48,2316,0
Store_2,Product_45,2024-07-19,6,56,2366,0
Store_2,Product_45,2024-07-20,4,58,2420,0
Store_2,Product_45,2024-07-21,7,71,2484,0
Store_2,Product_45,2024-07-22,3,0,2481,0
Store_2,Product_45,2024-07-23,4,39,2516,0
Store_2,Product_45,2024-07-24,4,0,2512,0
Store_2,Product_45,2024-07-25,5,0,2507,0
Store_2,Product_45,2024-07-26,12,0,2495,0
Store_2,Product_45,2024-07-27,3,0,2492,0
Store_2,Product_45,2024-07-28,4,0,2488,0
Store_2,Product_45,2024-07-29,6,0,2482,0
Store_2,Product_45,2024-07-30,4,0,2478,0
Store_2,Product_45,2024-07-31,3,0,2475,0
Store_2,Product_45,2024-08-01,9,0,2466,0
Store_2,Product_45,2024-08-02,6,0,2460,0
Store_2,Product_45,2024-08-03,3,0,2457,0
Store_2,Product_45,2024-08-04,3,0,2454,0
Store_2,Product_45,2024-08-05,5,26,2475,0
Store_2,Product_45,2024-08-06,7,0,2468,0
Store_2,Product_45,2024-08-07,7,0,2461,0
Store_2,Product_45,2024-08-08,4,73,2530,0
Store_2,Product_45,2024-08-09,4,0,2526,0
Store_2,Product_45,2024-08-10,6,0,2520,0
Store_2,Product_45,2024-08-11,7,0,2513,0
Store_2,Product_45,2024-08-12,3,0,2510,0
Store_2,Product_45,2024-08-13,7,0,2503,0
Store_2,Product_45,2024-08-14,9,66,2560,0
Store_2,Product_45,2024-08-15,5,10,2565,0
Store_2,Product_45,2024-08-16,3,0,2562,0
Store_2,Product_45,2024-08-17,4,0,2558,0
Store_2,Product_45,2024-08-18,9,0,2549,0
Store_2,Product_45,2024-08-19,4,0,2545,0
Store_2,Product_45,2024-08-20,1,0,2544,0
Store_2,Product_45,2024-08-21,8,79,2615,0
Store_2,Product_45,2024-08-22,7,0,2608,0
Store_2,Product_45,2024-08-23,5,0,2603,0
Store_2,Product_45,2024-08-24,3,89,2689,0
Store_2,Product_45,2024-08-25,6,0,2683,0
Store_2,Product_45,2024-08-26,4,44,2723,0
Store_2,Product_45,2024-08-27,2,0,2721,0
Store_2,Product_45,2024-08-28,5,0,2716,0
Store_2,Product_45,2024-08-29,3,0,2713,0
Store_2,Product_45,2024-08-30,4,0,2709,0
Store_2,Product_45,2024-08-31,5,0,2704,0
Store_2,Product_45,2024-09-01,1,75,2778,0
Store_2,Product_45,2024-09-02,5,0,2773,0
Store_2,Product_45,2024-09-03,4,62,2831,0
Store_2,Product_45,2024-09-04,9,0,2822,0
Store_2,Product_45,2024-09-05,9,0,2813,0
Store_2,Product_45,2024-09-06,5,0,2808,0
Store_2,Product_45,2024-09-07,7,0,2801,0
Store_2,Product_45,2024-09-08,2,0,2799,0
Store_2,Product_45,2024-09-09,6,0,2793,0
Store_2,Product_45,2024-09-10,4,30,2819,0
Store_2,Product_45,2024-09-11,5,0,2814,0
Store_2,Product_45,2024-09-12,5,0,2809,0
Store_2,Product_45,2024-09-13,3,0,2806,0
Store_2,Product_45,2024-09-14,4,0,2802,0
Store_2,Product_45,2024-09-15,8,0,2794,0
Store_2,Product_45,2024-09-16,3,0,2791,0
Store_2,Product_45,2024-09-17,6,0,2785,0
Store_2,Product_45,2024-09-18,5,0,2780,0
Store_2,Product_45,2024-09-19,5,0,2775,0
Store_2,Product_45,2024-09-20,5,0,2770,0
Store_2,Product_45,2024-09-21,6,81,2845,0
Store_2,Product_45,2024-09-22,5,0,2840,0
Store_2,Product_45,2024-09-23,2,0,2838,0
Store_2,Product_45,2024-09-24,4,0,2834,0
Store_2,Product_45,2024-09-25,1,0,2833,0
